Datetime,Open_EURUSD,High_EURUSD,Low_EURUSD,Close_EURUSD,Volume_EURUSD
2024-07-17 06:00:00.000,1.09051,1.09063,1.08982,1.08983,5318
2024-07-17 07:00:00.000,1.08983,1.09143,1.0896,1.09093,6660
2024-07-17 08:00:00.000,1.09093,1.09447,1.09085,1.09427,7124
2024-07-17 09:00:00.000,1.09428,1.09458,1.09368,1.09446,6000
2024-07-17 10:00:00.000,1.09447,1.09456,1.0931,1.09315,4426
2024-07-17 11:00:00.000,1.09315,1.0943,1.09297,1.09355,5054
2024-07-17 12:00:00.000,1.09353,1.09449,1.09328,1.09434,6306
2024-07-17 13:00:00.000,1.0943,1.0949,1.09363,1.09395,7357
2024-07-17 14:00:00.000,1.09395,1.09395,1.09323,1.09333,8025
2024-07-17 15:00:00.000,1.09331,1.0937,1.09284,1.09333,4921
2024-07-17 16:00:00.000,1.09332,1.09345,1.09245,1.09305,4519
2024-07-17 17:00:00.000,1.09304,1.09373,1.09289,1.09321,4127
2024-07-17 18:00:00.000,1.09322,1.09404,1.09312,1.09376,3736
2024-07-17 19:00:00.000,1.09376,1.09406,1.09355,1.09369,2844
2024-07-17 20:00:00.000,1.09367,1.09409,1.09359,1.09405,1007
2024-07-17 21:00:00.000,1.09401,1.09408,1.09392,1.09397,284
2024-07-17 22:00:00.000,1.09398,1.09406,1.09391,1.09405,581
2024-07-17 23:00:00.000,1.09405,1.09418,1.09394,1.09411,1948
2024-07-18 00:00:00.000,1.09411,1.09416,1.09375,1.09379,3020
2024-07-18 01:00:00.000,1.09378,1.094,1.09349,1.09351,3566
2024-07-18 02:00:00.000,1.09349,1.09367,1.0933,1.09359,2736
2024-07-18 03:00:00.000,1.09361,1.09374,1.0933,1.09336,2172
2024-07-18 04:00:00.000,1.09337,1.09371,1.09324,1.09345,2251
2024-07-18 05:00:00.000,1.09344,1.09391,1.09335,1.09379,2867
2024-07-18 06:00:00.000,1.09377,1.09381,1.09283,1.09321,4007
2024-07-18 07:00:00.000,1.0932,1.09361,1.09269,1.09322,6152
2024-07-18 08:00:00.000,1.09322,1.09397,1.09298,1.09315,4078
2024-07-18 09:00:00.000,1.09315,1.09325,1.0928,1.09317,2750
2024-07-18 10:00:00.000,1.09316,1.0937,1.09294,1.09338,2820
2024-07-18 11:00:00.000,1.09337,1.0934,1.0927,1.09283,2832
2024-07-18 12:00:00.000,1.09284,1.09379,1.09245,1.09292,6925
2024-07-18 13:00:00.000,1.09292,1.09299,1.09081,1.09121,7760
2024-07-18 14:00:00.000,1.09122,1.09175,1.09058,1.09155,7103
2024-07-18 15:00:00.000,1.09153,1.09192,1.09059,1.0913,6246
2024-07-18 16:00:00.000,1.09129,1.09172,1.09119,1.09168,5087
2024-07-18 17:00:00.000,1.09167,1.09172,1.09075,1.09077,4681
2024-07-18 18:00:00.000,1.09078,1.09081,1.08965,1.08998,4207
2024-07-18 19:00:00.000,1.08998,1.09007,1.08944,1.08979,6100
2024-07-18 20:00:00.000,1.08979,1.08997,1.08961,1.08972,1074
2024-07-18 21:00:00.000,1.09021,1.09021,1.08974,1.0899,384
2024-07-18 22:00:00.000,1.08989,1.0901,1.08971,1.08983,839
2024-07-18 23:00:00.000,1.08985,1.09027,1.08976,1.09012,1866
2024-07-19 00:00:00.000,1.0901,1.09012,1.08917,1.0893,3843
2024-07-19 01:00:00.000,1.08931,1.08956,1.08871,1.08883,4208
2024-07-19 02:00:00.000,1.08884,1.08932,1.0888,1.08928,2442
2024-07-19 03:00:00.000,1.08927,1.0893,1.08886,1.08893,1646
2024-07-19 04:00:00.000,1.08891,1.08905,1.0887,1.08878,1555
2024-07-19 05:00:00.000,1.08881,1.08912,1.08854,1.08897,2518
2024-07-19 06:00:00.000,1.08895,1.08905,1.08842,1.08859,5195
2024-07-19 07:00:00.000,1.08859,1.08914,1.08826,1.08887,6219
2024-07-19 08:00:00.000,1.08886,1.08887,1.08769,1.08799,5704
2024-07-19 09:00:00.000,1.08797,1.08854,1.08783,1.08812,3254
2024-07-19 10:00:00.000,1.0881,1.08871,1.08782,1.08849,3078
2024-07-19 11:00:00.000,1.08849,1.08941,1.08838,1.08939,3903
2024-07-19 12:00:00.000,1.08938,1.0895,1.08852,1.08897,5862
2024-07-19 13:00:00.000,1.08898,1.08905,1.08822,1.08823,7180
2024-07-19 14:00:00.000,1.08822,1.08907,1.08802,1.08905,6285
2024-07-19 15:00:00.000,1.08905,1.08909,1.08843,1.08887,4534
2024-07-19 16:00:00.000,1.08887,1.0892,1.08848,1.08858,4161
2024-07-19 17:00:00.000,1.08857,1.08862,1.08815,1.08847,3536
2024-07-19 18:00:00.000,1.08846,1.08854,1.08765,1.08796,3413
2024-07-19 19:00:00.000,1.08797,1.08831,1.08776,1.08801,2745
2024-07-19 20:00:00.000,1.08802,1.08886,1.08798,1.08862,965
2024-07-21 21:00:00.000,1.08874,1.0891,1.08853,1.0888,641
2024-07-21 22:00:00.000,1.08882,1.0901,1.08871,1.09006,1101
2024-07-21 23:00:00.000,1.09005,1.09037,1.08992,1.08997,2154
2024-07-22 00:00:00.000,1.08997,1.09005,1.08933,1.08947,3002
2024-07-22 01:00:00.000,1.08948,1.08958,1.08855,1.08876,3154
2024-07-22 02:00:00.000,1.08872,1.08961,1.08854,1.08936,3073
2024-07-22 03:00:00.000,1.08934,1.08946,1.08916,1.08924,2326
2024-07-22 04:00:00.000,1.08926,1.08935,1.08878,1.08883,2341
2024-07-22 05:00:00.000,1.08883,1.08886,1.08833,1.08856,2502
2024-07-22 06:00:00.000,1.08852,1.0891,1.08797,1.08818,5780
2024-07-22 07:00:00.000,1.08818,1.08888,1.08813,1.0888,5802
